시도명,시군구명,의료기관종별,의료기관명,개설구분,개설일자,입원실,병상,연락처,응급의료센터지정,소재지도로명주소,소재지지번주소,경도,위도,데이터기준일자
강원도,원주시,한의원,강남한의원,개인,10/05/2004,0,0,033-762-1275,N,강원도 원주시 남원로 441-2  1층 (명륜동),강원도 원주시 명륜동 846-2,127.9529085,37.3422473,03/20/2018
강원도,원주시,한의원,권한의원,개인,04/30/2004,0,0,033-765-7657,N,강원도 원주시 치악로 1521  2층 (관설동  고려빌딩),강원도 원주시 반곡관설동 1458-3 ,127.9653322,37.3199421,03/20/2018
강원도,원주시,한의원,양상묵한의원,개인,04/01/2004,0,0,033-766-3999,N,강원도 원주시 남원로 528-13 (단구동),강원도 원주시 단구동 1515-11 ,127.9481028,37.3304373,03/20/2018
강원도,원주시,한의원,지선당한의원,개인,10/08/2003,0,0,033-748-1075,N,강원도 원주시 능라동길 51  517  518호 (무실동),강원도 원주시 무실동 1857-10,127.9298351,37.3352588,03/20/2018
강원도,원주시,한의원,예인한의원,개인,09/27/2003,0,0,033-763-3555,N,강원도 원주시 단관길 129 (관설동),강원도 원주시 반곡관설동 1675-6 ,127.9601034,37.3201661,03/20/2018
강원도,원주시,한의원,평강한의원,개인,03/15/2003,0,0,033-732-5551,N,강원도 원주시 원일로115번길 5  2층 (일산동),강원도 원주시 일산동 72-3 2층 ,127.9480016,37.3495579,03/20/2018
강원도,원주시,한의원,동인당한의원,개인,01/20/2003,0,0,033-735-1042,N,강원도 원주시 문막읍 동화택지길 3-25,강원도 원주시 문막읍 동화리 1542-1,127.8295674,37.3244543,03/20/2018
강원도,원주시,한의원,동의보감한의원,개인,12/02/2002,0,0,033-731-1775,N,강원도 원주시 원일로 82-3 (중앙동),강원도 원주시 중앙동 118번지 -7 ,127.9509448,37.348695,03/20/2018
강원도,원주시,한의원,토지한의원,개인,04/16/2002,0,0,033-735-7515,N,강원도 원주시 단구로 414  205호 (단구동  구곡청솔4차아파트상가),강원도 원주시 단구동 1684번지 -1 ,127.9539241,37.3198706,03/20/2018
강원도,원주시,한의원,승산한의원,개인,02/05/2002,0,0,033-766-0815,N,강원도 원주시 예술관길 4  2층 (명륜동),강원도 원주시 명륜2동 414번지 ,127.94363,37.3344677,03/20/2018
강원도,원주시,한의원,다정한의원,개인,10/31/2001,0,0,033-735-7525,N,강원도 원주시 중앙로 40 (중앙동),강원도 원주시 중앙동 264번지 ,127.9489346,37.3519048,03/20/2018
강원도,원주시,한의원,한초당한의원,개인,06/02/2001,0,0,033-732-2965,N,강원도 원주시 평원로 61 (중앙동),강원도 원주시 중앙동 72번지 -1 ,127.9505199,37.3510611,03/20/2018
강원도,원주시,한의원,후생한의원,개인,03/31/2001,0,0,033-745-3323,N,강원도 원주시 북원로 2706 (태장동),강원도 원주시 태장1동 1367번지 -2 ,127.9479127,37.3850424,03/20/2018
강원도,원주시,한의원,상지명인한의원,개인,03/03/2001,0,0,033-731-1075,N,강원도 원주시 무실로 64 (일산동),강원도 원주시 일산동 154번지 -78 ,127.9464859,37.3461258,03/20/2018
강원도,원주시,한의원,맑은숲 한의원,개인,02/23/2001,0,0,033-743-8575,N,강원도 원주시 시청로 72  205호 (무실동  애드피아 3차),강원도 원주시 무실동 1641번지 -4 ,127.9267652,37.3371952,03/20/2018
강원도,원주시,한의원,세진한의원,개인,01/06/2001,0,0,033-761-3116,N,강원도 원주시 남원로 592 (명륜동),강원도 원주시 개운동 286번지 -5 ,127.9502837,37.3362162,03/20/2018
강원도,원주시,한의원,고려한의원,개인,12/09/2000,0,0,033-766-8212,N,강원도 원주시 남원로 656 (명륜동),강원도 원주시 개운동 104번지 -6 ,127.9539269,37.3411314,03/20/2018
강원도,원주시,한의원,현대한의원,개인,10/28/2000,0,0,033-731-9995,N,강원도 원주시 원일로 151  2층 (일산동),강원도 원주시 일산동 213번지 1호 2층 ,127.946625,37.3520723,03/20/2018
강원도,원주시,의원,연세참외과의원,개인,03/26/1998,2,2,033-764-0048,N,강원도 원주시 서원대로 392  3층 (단구동),강원도 원주시 단구동 1511번지 1호 ,127.948458,37.3308502,03/20/2018
강원도,원주시,의원,연규홍소아청소년과의원,개인,01/23/1998,0,0,033-764-1808,N,강원도 원주시 남원로534번길 26  3층 (단구동  중앙빌딩),강원도 원주시 단구동 1515번지 6호 ,127.9490159,37.3301377,03/20/2018
강원도,원주시,의원,송광선내과의원,개인,01/19/1998,0,0,033-734-2020,N,강원도 원주시 문막읍 문막시장1길 14,강원도 원주시 문막읍 305번지 6호 ,127.8172031,37.3080789,03/20/2018
강원도,원주시,의원,연세본비뇨기과의원,개인,01/08/1998,0,0,033-746-5667,N,강원도 원주시 시청로 84  3층 301호 (무실동  애드피아),강원도 원주시 무실동 1641번지 10호 ,127.9280334,37.33633,03/20/2018
강원도,원주시,의원,최해천성형외과의원,개인,12/09/1997,0,0,033-765-7575,N,강원도 원주시 남원로 622 (개운동),강원도 원주시 개운동 290번지 16호 ,127.9519829,37.338485,03/20/2018
강원도,원주시,의원,이광훈내과의원,개인,08/18/1997,0,0,033-746-5300,N,강원도 원주시 원일로 89  4 5층 (일산동  대림빌딩),강원도 원주시 일산동 53번지 2호  3호 ,127.9497856,37.3486035,03/20/2018
강원도,원주시,의원,원의원,개인,02/19/1997,0,0,033-744-8275,N,강원도 원주시 우산로 42 (우산동),강원도 원주시 우산동 227번지 7호 ,127.9366559,37.3680367,03/20/2018
강원도,원주시,의원,이신경정신과의원,개인,10/02/1996,0,0,033-744-1142,N,강원도 원주시 원일로 114  2층 (중앙동),강원도 원주시 중앙동 60번지 13호 ,127.9487023,37.3499574,03/20/2018
강원도,원주시,의원,이성우내과의원,개인,09/04/1996,0,0,033-746-2888,N,강원도 원주시 평원로 54 (평원동),강원도 원주시 중앙동 198번지 17호 ,127.9513701,37.3507821,03/20/2018
강원도,원주시,의원,김대균의원,개인,05/29/1996,0,0,033-735-9201,N,강원도 원주시 단구로 404  2층 (단구동),강원도 원주시 단구동 1679번지 청솔3차 아파트 상가 2층 ,127.9548259,37.3213145,03/20/2018
강원도,원주시,의원,함경종정형외과의원,개인,01/06/1996,12,29,033-732-0700,N,강원도 원주시 평원로 52 (평원동),강원도 원주시 중앙동 198번지 16호 ,127.9514645,37.3506345,03/20/2018
강원도,원주시,의원,조안과의원,개인,11/22/1995,1,1,033-746-8005,N,강원도 원주시 원일로115번길 12  2층 (일산동),강원도 원주시 일산동 162번지 21호 ,127.9479649,37.3495512,03/20/2018
강원도,원주시,의원,강남영내과의원,개인,05/06/1995,0,0,033-763-6390,N,강원도 원주시 행구로 39  2층 (개운동),강원도 원주시 개운동 394번지 13호 ,127.9601861,37.341608,03/20/2018
강원도,원주시,의원,차신웅내과의원,개인,04/13/1995,0,0,033-763-2398,N,강원도 원주시 치악로 1791 (개운동),강원도 원주시 개운동 115번지 2호 ,127.9550742,37.3420257,03/20/2018
강원도,원주시,의원,민영의원,개인,05/27/1994,0,0,033-732-9798,N,강원도 원주시 북원로 2695 (가현동),강원도 원주시 태장2동 91번지 1호 ,127.944718,37.386013,03/20/2018
강원도,원주시,의원,백태준성형외과의원,개인,02/21/1994,0,0,033-735-7575,N,강원도 원주시 감영길 11 (일산동),강원도 원주시 일산동 8번지 1호 ,127.949937,37.3474682,03/20/2018
강원도,원주시,의원,고승연신경외과의원,개인,08/03/1993,11,29,033-764-0625,N,강원도 원주시 남원로 548 (개운동),강원도 원주시 개운동 452번지 13호 ,127.9476801,37.3330449,03/20/2018
강원도,원주시,의원,고려가정의원,개인,05/11/1993,0,0,033-763-3552,N,강원도 원주시 예술관길 25 (명륜동  명륜2차아파트),강원도 원주시 명륜2동 705번지 명륜아파트상가206 ,127.9420871,37.3318934,03/20/2018
강원도,원주시,의원,학교법인상지학원부설상지푸른의원,학교법인,06/10/1992,0,0,033-741-9235,N,강원도 원주시 상지대길 80 (우산동  상지대학교부속상지한방병원),강원도 원주시 우산동 283번지 ,127.9343267,37.370354,03/20/2018
강원도,원주시,의원,이진호이비인후과의원,개인,04/11/1992,0,0,033-744-5015,N,강원도 원주시 원일로 93 (일산동),강원도 원주시 일산동 53번지 43호 ,127.9495481,37.3487735,03/20/2018
강원도,원주시,의원,오은경소아청소년과의원,개인,03/31/1992,0,0,033-765-2027,N,강원도 원주시 남원로 665 (명륜동),강원도 원주시 명륜1동 90번지 -8 ,127.9540573,37.3420389,03/20/2018
강원도,원주시,의원,김창동이비인후과의원,개인,03/06/1992,0,0,033-744-6864,N,강원도 원주시 천사로 216 (중앙동),강원도 원주시 중앙동 30번지 ,127.9478815,37.3513565,03/20/2018
강원도,원주시,의원,강봉선신경정신과의원,개인,02/07/1991,0,0,033-744-3884,N,강원도 원주시 서원대로 383  3층 401호 (개운동  한신프라자),강원도 원주시 개운동 451번지 4호 ,127.9485452,37.3319613,03/20/2018
강원도,원주시,의원,오킴스의원,개인,12/06/1990,6,18,033-761-0072,N,강원도 원주시 남원로 589-5 (명륜동),강원도 원주시 명륜1동 245번지 -1 ,127.9490727,37.336267,03/20/2018
강원도,원주시,의원,이재순내과의원,개인,04/14/1990,0,0,033-748-5200,N,강원도 원주시 원일로115번길 1 (일산동),강원도 원주시 일산동 52번지 -1 ,127.9482982,37.3497456,03/20/2018
강원도,원주시,의원,백피부과의원,개인,02/22/1990,0,0,033-748-1291,N,강원도 원주시 원일로115번길 1 (일산동),강원도 원주시 일산동 52번지 1호 ,127.9482982,37.3497456,03/20/2018
강원도,원주시,의원,중앙정형외과의원,개인,03/13/1989,11,29,033-743-5221,N,강원도 원주시 학성철길 59 (학성동),강원도 원주시 학성동 332번지 14호 ,127.9488994,37.3539132999999,03/20/2018
강원도,원주시,의원,박규래정형외과의원,개인,06/18/1988,14,29,033-746-5538,N,강원도 원주시 무실로 26 (일산동),강원도 원주시 일산동 107번지 ,127.9488815,37.3489402,03/20/2018
강원도,원주시,의원,권혁준내과의원,개인,10/20/1987,0,0,033-746-2878,N,강원도 원주시 서원대로 156 (단계동),강원도 원주시 단계동 879번지 5호 -5 ,127.9288973,37.3440809,03/20/2018
강원도,원주시,의원,김남두비뇨기과의원,개인,04/28/1986,0,0,033-742-0193,N,강원도 원주시 원일로 114 (중앙동),강원도 원주시 중앙동 60번지 13호 ,127.9487148,37.3500512,03/20/2018
강원도,원주시,의원,홍성국신경정신과의원,개인,04/14/1986,0,0,033-743-5356,N,강원도 원주시 원일로 150-1 (학성동),강원도 원주시 학성동 207번지 22호 ,127.9471593,37.3520509,03/20/2018
강원도,원주시,의원,곽상무내과의원,개인,03/08/1986,0,0,033-742-2996,N,강원도 원주시 중앙로 136 (중앙동),강원도 원주시 중앙동 52번지 3호 ,127.9521589,37.3485514,03/20/2018
강원도,원주시,의원,윤강묵이비인후과의원,개인,01/23/1986,0,0,033-742-4924,N,강원도 원주시 자유시장길 9 (중앙동),강원도 원주시 중앙동 21번지 3호 -24 ,127.948687,37.3507177,03/20/2018
강원도,원주시,의원,한국한센복지협회강원도지부부설복지의원,사단법인,04/25/1983,0,0,033-742-8718,N,강원도 원주시 원일로 155 (일산동),강원도 원주시 일산동 222번지 1호 -2 ,127.9464668,37.3523038,03/20/2018
강원도,원주시,의원,김이비인후과의원,개인,03/03/1983,0,0,033-743-6161,N,강원도 원주시 원일로 127 (일산동),강원도 원주시 일산동 51번지 10호 ,127.9477982,37.3505511,03/20/2018
강원도,원주시,의원,서울외과의원,개인,05/31/1980,10,15,033-742-1204,N,강원도 원주시 원일로 169 (학성동),강원도 원주시 학성동 237번지 1호 ,127.9458883,37.353101,03/20/2018
강원도,원주시,치과의원,하늘치과의원,개인,09/18/2017,0,0,033-746-9075,N,강원도 원주시 능라동길 7  403호 (무실동),강원도 원주시 무실동 1857번지 25호 403,127.930017,37.33341,03/20/2018
강원도,원주시,치과의원,연세이튼치과의원,개인,08/07/2017,0,0,033-747-8575,N,강원도 원주시 양지로 80  403호  404호 (반곡동),강원도 원주시 반곡동 1903-2,127.9846867,37.3263326,03/20/2018
강원도,원주시,치과의원,삼성서울 치과교정과 치과의원,개인,06/09/2017,0,0,033-812-2888,N,강원도 원주시 능라동길 51  3층 317  318호 (무실동),강원도 원주시 무실동 1857-10,127.9298351,37.3352588,03/20/2018
강원도,원주시,치과의원,삼성서울치과의원,개인,06/09/2017,0,0,033-812-2875,N,강원도 원주시 능라동길 51  3층 301호 (무실동),강원도 원주시 무실동 1857-10,127.9298351,37.3352588,03/20/2018
강원도,원주시,치과의원,서울매일치과의원,개인,06/05/2017,0,0,033-812-2882,N,강원도 원주시 능라동길 73  3층 (무실동),강원도 원주시 무실동 1852-1,127.930349,37.333205,03/20/2018
강원도,원주시,치과의원,건강한치과의원,개인,03/27/2017,0,0,033-734-2275,N,강원도 원주시 건강로 21  2층 (반곡동  조은빌딩),강원도 원주시 반곡동 1913-1,127.9788717,37.3253998,03/20/2018
강원도,원주시,치과의원,에벤에셀치과의원,개인,02/24/2017,0,0,033-764-9128,N,강원도 원주시 시청로 555  2층 (관설동  청어람빌딩),강원도 원주시 관설동 1709-2,127.9678845,37.3172061,03/20/2018
강원도,원주시,치과의원,정직한치과의원,개인,06/07/2016,0,0,033-747-2878,N,강원도 원주시 무실로 170 (단계동),강원도 원주시 단계동 802-5,127.940064,37.3415027,03/20/2018
강원도,원주시,치과의원,원주치과의원,개인,12/07/2015,0,0,033-734-2875,N,강원도 원주시 봉화로 31  2층 (단계동),강원도 원주시 단계동 1117-3,127.9283209,37.3473246,03/20/2018
강원도,원주시,치과의원,닥터리치과의원,개인,09/14/2015,0,0,033-748-7522,N,강원도 원주시 행구로 148  3층 (행구동),강원도 원주시 행구동 1754-2,127.972253,37.3417751,03/20/2018
강원도,원주시,치과의원,오케이치과의원,개인,07/09/2015,0,0,033-812-2080,N,강원도 원주시 혁신로 37-3  303호 (반곡동  스타타워),강원도 원주시 반곡동 1885-3,128.013534,37.3266624,03/20/2018
강원도,원주시,치과의원,좋은우리치과의원,개인,04/21/2015,0,0,033-745-7528,N,강원도 원주시 평원로 59  2층 (중앙동),강원도 원주시 중앙동 73-2,127.9505855,37.3509845,03/20/2018
강원도,원주시,치과의원,치과의정석치과의원,개인,03/16/2015,0,0,033-731-2882,N,강원도 원주시 능라동길 59 (무실동),강원도 원주시 무실동 1857-7,127.9249213,37.3380738,03/20/2018
강원도,원주시,치과의원,서울열린치과의원,개인,01/30/2015,0,0,033-744-1369,N,강원도 원주시 시청로 72  2층 202호 (무실동),강원도 원주시 무실동 1641-4,127.9267652,37.3371952,03/20/2018
강원도,원주시,치과의원,닥터후치과의원,개인,10/20/2014,0,0,033-742-2875,N,강원도 원주시 시청로 98  3층 (무실동  새봄빌딩),강원도 원주시 무실동 1642-3,127.9287155,37.3358834,03/20/2018
강원도,원주시,치과의원,연세사랑나눔치과의원,개인,10/10/2014,0,0,033-733-0875,N,강원도 원주시 모란1길 86  2층 202~206호 (우산동),강원도 원주시 우산동 818,127.9325489,37.3622163,03/20/2018
강원도,원주시,치과의원,서울윤치과의원,개인,06/16/2014,0,0,033-761-2879,N,강원도 원주시 단구로 360  2층 (단구동),강원도 원주시 단구동 1615-12,127.9499876,37.3299551,03/20/2018
강원도,원주시,치과의원,에이스치과의원,개인,05/16/2014,0,0,033-743-7527,N,강원도 원주시 시청로 74 (무실동),강원도 원주시 무실동 1641-6,127.930017,37.33341,03/20/2018
강원도,원주시,치과의원,스토리치과의원,개인,05/14/2014,0,0,033-733-2875,N,강원도 원주시 능라동길 61 (무실동),강원도 원주시 무실동 1857-6,127.931513,37.334167,03/20/2018
강원도,원주시,치과의원,닥터유 부부치과의원,개인,02/21/2014,0,0,033-735-1880,N,강원도 원주시 오리현길 57  5층 (반곡동),강원도 원주시 반곡동 1454-5,127.9722045,37.3386248,03/20/2018
강원도,원주시,치과의원,연세부부치과의원,개인,01/26/2014,0,0,033-746-2879,N,강원도 원주시 모란1길 79  2층 (우산동),강원도 원주시 우산동 177,127.9325489,37.3622163,03/20/2018
강원도,원주시,치과의원,유디치과의원,개인,09/03/2013,0,0,033-743-2838,N,강원도 원주시 서원대로 162  4층 (단계동),강원도 원주시 단계동 881번지 2호 ,127.9385311,37.3387209,03/20/2018
강원도,원주시,치과의원,이스타치과의원,개인,07/04/2013,0,0,033-735-1668,N,강원도 원주시 백간길 74 (단계동  라이프상가 201 202호),강원도 원주시 단계동 808번지 1호 라이프상가 201 202호 ,127.9309358,37.3513207,03/20/2018
강원도,원주시,치과의원,킴스주니어치과의원,개인,02/26/2013,0,0,033-901-1234,N,강원도 원주시 무실로 169  2 3층 (명륜동),강원도 원주시 명륜1동 307번지 18호 2 3층 ,127.9403069,37.3411875,03/20/2018
강원도,원주시,치과의원,28지킴이치과의원,개인,08/17/2012,0,0,033-747-2891,N,강원도 원주시 봉화로 16 (단계동),강원도 원주시 단계동 865번지 5호 ,127.9272769,37.3495848,03/20/2018
강원도,원주시,치과의원,베스트치과의원,개인,06/07/2012,0,0,033-743-2879,N,강원도 원주시 단구로 398 (단구동  청솔3차아파트 상가 208~209호),강원도 원주시 단구동 1679번지 청솔3차아파트 상가 208~209호 ,127.9548259,37.3213145,03/20/2018
강원도,원주시,치과의원,이사랑치과의원,개인,04/06/2012,0,0,033-734-2804,N,강원도 원주시 늘품로 187-58  3층 312호 (단구동  현대아카데미프라자),강원도 원주시 단구동 267번지 현대아카데미프라자 312,127.9641867,37.337326,03/20/2018
강원도,원주시,치과의원,세명치과의원,개인,03/29/2012,0,0,033-747-8228,N,강원도 원주시 행구로 67  2층 (봉산동),강원도 원주시 봉산동 1194번지 8호 2층 ,127.9646314,37.3418893,03/20/2018
강원도,원주시,치과의원,키노치과의원,개인,02/01/2012,0,0,033-762-7070,N,강원도 원주시 원일로 120  4층 (중앙동),강원도 원주시 중앙동 59번지 14호 4층 ,127.9484242,37.3502237999999,03/20/2018
강원도,원주시,치과의원,센트럴부부치과의원,개인,01/20/2012,0,0,033-735-4800,N,강원도 원주시 봉화로 12 (단계동),강원도 원주시 단계동 870번지 4호 ,127.9272765,37.3488702,03/20/2018
강원도,원주시,치과의원,서울에이스치과의원,개인,12/20/2011,0,0,033-746-2842,N,강원도 원주시 태장둔치길 55  2층 (태장동),강원도 원주시 태장동 2711번지 ,127.9535462,37.3839535,03/20/2018
강원도,원주시,치과의원,마리치과의원,개인,12/20/2011,0,0,033-742-8275,N,강원도 원주시 중평길 2  2층 (중앙동),강원도 원주시 중앙동 115번지 (2층) ,127.950399,37.349469,03/20/2018
강원도,원주시,치과의원,스카이치과의원,개인,11/15/2011,0,0,033-761-2842,N,강원도 원주시 원일로 57  4층 (원동  마노벨라빌딩),강원도 원주시 원인동 58번지 1호 마노벨라빌딩 4층 ,127.951711,37.3472409,03/20/2018
강원도,원주시,치과의원,원주샘치과의원,개인,08/05/2011,0,0,033-764-7878,N,강원도 원주시 치악로 1793  3층 (개운동  농협),강원도 원주시 개운동 115번지 2호 3층 ,127.9550018,37.342251,03/20/2018
강원도,원주시,치과의원,키즈클라인치과의원,개인,08/02/2011,0,0,033-734-7337,N,강원도 원주시 봉화로 10  5층 (단계동  아름빌딩),강원도 원주시 단계동 870-3,127.9285914,37.3453657,03/20/2018
강원도,원주시,치과의원,프렌즈치과의원,개인,05/06/2011,0,0,033-745-2858,N,강원도 원주시 북원로 2701 (가현동),강원도 원주시 태장2동 89번지 1호 ,127.947325,37.384658,03/20/2018
강원도,원주시,치과의원,하얀이치과의원,개인,12/23/2010,0,0,033-747-2875,N,강원도 원주시 능라동길 3 (무실동),강원도 원주시 무실동 1857-26,127.930017,37.33341,03/20/2018
강원도,원주시,치과의원,이경국치과의원,개인,12/14/2010,0,0,033-746-1437,N,강원도 원주시 평원로 52  2층 (평원동),강원도 원주시 중앙동 198번지 16호 2층 ,127.9514645,37.3506345,03/20/2018
강원도,원주시,치과의원,문막애치과의원,개인,02/04/2010,0,0,033-746-2275,N,강원도 원주시 문막읍 왕건로 83  301호 (동화빌딩),강원도 원주시 문막읍 1534번지 3호 동화빌딩 301호 ,127.8288745,37.327482,03/20/2018
강원도,원주시,치과의원,엔치과의원,개인,11/02/2009,0,0,033-763-2866,N,강원도 원주시 남원로 669  2층 (명륜동),강원도 원주시 명륜1동 90번지 5호 2층 ,127.954275,37.3423093,03/20/2018
강원도,원주시,치과의원,고은아이치과의원,개인,05/01/2009,0,0,033-766-7528,N,강원도 원주시 서원대로 408  203호 (단구동  광장빌딩),강원도 원주시 단구동 1512번지 2호 광장타운 203호 ,127.9499876,37.3299551,03/20/2018
강원도,원주시,치과의원,연세스카이치과의원,개인,04/13/2009,0,0,033-761-2875,N,강원도 원주시 단구로 395  2층 (단구동),강원도 원주시 단구동 1654번지 4호 2층 ,127.9562982,37.3219436,03/20/2018
강원도,원주시,치과의원,서울인성치과의원,개인,02/23/2009,0,0,033-766-2879,N,강원도 원주시 흥업면 남원로 57  3층,강원도 원주시 흥업면 흥업리 600-1,127.9244129,37.3044451,03/20/2018
강원도,원주시,치과의원,원주웰치과의원,개인,02/12/2009,0,0,033-735-2275,N,강원도 원주시 시청로 80  3층 301호 (무실동  쎈터프라자),강원도 원주시 무실동 1641번지 8호 쎈터프라자 3층 301호 ,127.9274101,37.3367252,03/20/2018
강원도,원주시,치과의원,로스윌서울이싫어내려온치과의원,개인,11/11/2008,0,0,033-765-2851,N,강원도 원주시 서원대로 410 (단구동  한솔프라자),강원도 원주시 단구동 1512번지 3호 한솔프라자 3층 ,127.9502986,37.3297481,03/20/2018
강원도,원주시,치과의원,신호드림치과의원,개인,08/05/2008,0,0,033-735-2836,N,강원도 원주시 치악로 1965 (태장동),강원도 원주시 태장1동 700번지 -37 ,127.9561861,37.3565227,03/20/2018
강원도,원주시,치과의원,굿모닝치과의원,개인,06/16/2008,0,0,033-747-7527,N,강원도 원주시 입춘로 110  3층 307호 (반곡동),강원도 원주시 반곡동 1886-5,127.9369935,37.356939,03/20/2018
강원도,원주시,치과의원,e-플란트미래치과의원,개인,04/29/2008,0,0,033-764-7528,N,강원도 원주시 서원대로 383  4층 (개운동  한신플라자),강원도 원주시 개운동 451번지 -4 한신프라자 ,127.9485452,37.3319613,03/20/2018
강원도,원주시,치과의원,미플란트치과의원,개인,12/24/2007,0,0,033-765-2884,N,강원도 원주시 남원로 441-2  202호 (명륜동),강원도 원주시 명륜동 846-2,127.9422438,37.3274982,03/20/2018
강원도,원주시,치과의원,연세프라임치과의원,개인,12/13/2007,0,0,033-765-7928,N,강원도 원주시 서원대로 406  4층 (단구동  리더스타워),강원도 원주시 단구동 1512번지 1호 리더스타워 403호 ,127.9496614,37.330183,03/20/2018
강원도,원주시,치과의원,고운치과의원,개인,06/04/2007,0,0,033-761-2804,N,강원도 원주시 서원대로 408  501 502호 (단구동  광장빌딩),강원도 원주시 단구동 1512번지 2호 ,127.9499876,37.3299551,03/20/2018
강원도,원주시,치과의원,연세아이편한치과의원,개인,04/16/2007,0,0,033-744-5275,N,강원도 원주시 시청로 84  503호 (무실동  애드피아빌딩),강원도 원주시 무실동 1641번지 10호 애드피아빌딩 5층 503,127.9280334,37.33633,03/20/2018
강원도,원주시,치과의원,원주STM치과의원,개인,03/28/2007,0,0,033-734-2872,N,강원도 원주시 서원대로 392  6층 (단구동  스타프라자),강원도 원주시 단구동 1511번지 1호 스타프라자 6층 ,127.948458,37.3308502,03/20/2018
강원도,원주시,치과의원,샤인치과의원,개인,01/09/2007,0,0,033-744-7525,N,강원도 원주시 봉화로 27 (단계동),강원도 원주시 단계동 1117-5,127.9282423,37.3469226,03/20/2018
강원도,원주시,치과의원,은행나무치과의원,개인,12/20/2006,0,0,033-761-7754,N,강원도 원주시 남원로 671 (명륜동),강원도 원주시 명륜동 90-4,127.9544453,37.342404,03/20/2018
강원도,철원군,의원,편안한이내과의원,개인,07/08/2005,2,14,033-458-8275,,강원도 철원군 서면 와수로 164-1,강원도 철원군 서면 와수리 1960번지 8호,127.438121,38.238121,03/13/2018
강원도,철원군,의원,예인의원,개인,04/25/2005,0,0,033-452-8275,,강원도 철원군 갈말읍 삼부연로8번길 4-2  2층,강원도 철원군 갈말읍 신철원리 973번지 5호 2층,127.308783,38.144434,03/13/2018
강원도,철원군,의원,한마음의원,개인,03/16/2004,6,23,033-458-5777,,강원도 철원군 서면 와수1로 16 (한마음 의원),강원도 철원군 서면 와수리 1141번지 7호,127.436886,38.238242,03/13/2018
강원도,철원군,의원,고운가정의학과의원,개인,11/20/2002,0,0,033-452-4697,,강원도 철원군 갈말읍 삼부연로 14  2층,강원도 철원군 갈말읍 신철원리 693번지 3호 2층,127.309494,38.145222,03/13/2018
강원도,철원군,의원,김현대내과의원,개인,08/29/2001,0,0,033-455-0456,,강원도 철원군 동송읍 금학로 227 (김현대내과),강원도 철원군 동송읍 이평리 681번지 25호,127.217398,38.208739,03/13/2018
강원도,철원군,의원,윤가정의원,개인,03/26/1998,0,0,033-455-1777,,강원도 철원군 동송읍 금학로 222  2층,강원도 철원군 동송읍 이평리 680번지 50호 2층,127.217766,38.208435,03/13/2018
강원도,철원군,의원,철원중앙의원,개인,12/19/1995,0,0,033-452-1012,,강원도 철원군 갈말읍 삼부연로 11  2층,강원도 철원군 갈말읍 신철원리 673번지 6호 2층,127.309187,38.14513,03/13/2018
강원도,철원군,의원,삼광의원,개인,04/01/1993,0,0,033-455-0268,,강원도 철원군 철원읍 금학로 259,강원도 철원군 철원읍 화지리 40번지 77호,127.215761,38.211223,03/13/2018
강원도,철원군,의원,한양신경외과의원,개인,07/11/1992,0,0,033-455-7360,,강원도 철원군 동송읍 이평로 54 (한양신경외과의원산부인과),강원도 철원군 동송읍 이평리 679-20,127.217971,38.209625,03/13/2018
강원도,철원군,의원,서울외과의원,개인,08/13/1991,0,0,033-455-9292,,강원도 철원군 동송읍 이평2로 13 (서울외과병원),강원도 철원군 동송읍 이평리 685번지 21호,127.220742,38.206707,03/13/2018
강원도,철원군,치과의원,스마일치과의원,개인,03/31/2016,0,0,010-9114-5363,,강원도 철원군 동송읍 금학로 229  5층 (롯데리아),강원도 철원군 동송읍 이평리 681-22,127.217418,38.208982,03/13/2018
강원도,철원군,치과의원,서울치과의원,개인,10/04/2007,0,0,033-456-0075,,강원도 철원군 동송읍 금학로217번길 1  2층,강원도 철원군 동송읍 이평리 681번지 34호 2층,127.217568,38.207785,03/13/2018
강원도,철원군,치과의원,현대치과의원,개인,04/22/1999,0,0,033-455-7878,,강원도 철원군 동송읍 금학로 222  3층,강원도 철원군 동송읍 이평리 680번지 50호 3층,127.217766,38.208435,03/13/2018
강원도,철원군,치과의원,중앙치과의원,개인,06/24/1996,0,0,033-452-1399,,강원도 철원군 갈말읍 삼부연로 10  (철원중앙의원),강원도 철원군 갈말읍 신철원리 688-2,127.308892,38.144957,03/13/2018
강원도,철원군,치과의원,김화치과의원,개인,12/21/1995,0,0,033-458-6323,,강원도 철원군 서면 와수로 174  2층,강원도 철원군 서면 와수리 1172번지 20호 2층,127.438344,38.238807,03/13/2018
강원도,철원군,치과의원,상아치과의원,개인,04/27/1993,0,0,033-455-0804,,강원도 철원군 동송읍 금학로 224-1  2층,강원도 철원군 동송읍 이평리 681번지 9호 2층,127.217627,38.208659,03/13/2018
강원도,철원군,치과의원,미래치과의원,개인,05/16/1992,0,0,033-458-3565,,강원도 철원군 서면 와수로 181  2층,강원도 철원군 서면 와수리 1175번지 8호 2층,127.438797,38.239251,03/13/2018
강원도,철원군,치과의원,이민기치과의원,개인,05/02/1988,0,0,033-452-5222,,강원도 철원군 갈말읍 삼부연로8번길 2  2층,강원도 철원군 갈말읍 신철원리 973번지 3호 2층,127.308748,38.144479,03/13/2018
